[,X0,]=,17,22,,,,,,,,,,,,,,,,,
0.05792866,0.06152596,0.06803296,0.07689506,0.08100793,0.08987162,0.094616,0.10060027,0.108,0.1103,0.3668,0.3551,0.361,0.3653,0.36641,0.373,0.373,0.373,0.373,0.3725,0.372,0.1274
0.07668241,0.0887033,0.10398362,0.11685491,0.12500077,0.12707564,0.131145,0.13503149,0.1292,0.136,0.2846,0.2825,0.2851,0.2894,0.29212,0.296,0.297,0.3,0.301,0.302,0.303,0.1516
0.10030326,0.10250321,0.10930403,0.11977408,0.1277857,0.13877104,0.146934,0.15651949,0.1698,0.1777,0.4165,0.4057,0.4098,0.4123,0.41851,0.432,0.437,0.443,0.446,0.449,0.452,0.2007
0.47353949,0.50101727,0.54900207,0.58813173,0.62750737,0.68276868,0.758209,0.8278592,0.9482,0.965,0.1848,0.187,0.1889,0.1914,0.19501,0.201,0.211,0.232,0.251,0.265,0.279,1.0855
0.21931985,0.24410432,0.26389329,0.28230069,0.30100326,0.3202778,0.343031,0.36327013,0.3101,0.3152,0.1507,0.152,0.1541,0.1561,0.15868,0.161,0.17,0.177,0.183,0.191,0.199,0.3566
0.06472168,0.07066543,0.07803423,0.08502208,0.09101099,0.09768303,0.101276,0.1067279,0.1081,0.1097,0.2628,0.2648,0.2672,0.2688,0.2728,0.274,0.276,0.276,0.276,0.2755,0.275,0.1245
0.04813671,0.05404494,0.0602299,0.06640048,0.07131416,0.07783051,0.080356,0.08491284,0.0922,0.1002,0.2861,0.287,0.2903,0.2942,0.29893,0.301,0.3,0.301,0.301,0.3015,0.302,0.1139
[,W1,]=,17,17,,,,,,,,,,,,,,,,,
-0.107938,0.299056,-0.700956,0.13952,0.144733,0.129998,-0.396646,-0.071215,0.562866,-0.222672,0.219217,-0.216292,-0.544804,0.360689,0.347495,0.294547,-0.242502,,,,,
-1.023387,-0.032611,-0.199271,0.335663,0.109862,-0.078362,-0.028167,-0.392386,1.114529,-0.4928,-0.37813,-0.989206,-0.5631,0.115696,1.489604,0.10349,0.491043,,,,,
-0.109768,0.563309,0.058733,0.339524,0.248298,0.19998,0.181624,-0.081753,-0.63965,0.648066,-0.20206,0.160914,-0.168555,0.309689,-0.058308,0.00227,0.263369,,,,,
0.422063,0.291274,0.407768,-0.71299,0.29839,-0.609446,0.120524,-0.315216,-0.762649,0.563735,-0.565547,-0.536132,-0.534813,0.488548,-0.645331,0.467482,-0.105007,,,,,
0.242966,0.251828,-0.386547,-0.045465,-0.774137,0.116313,0.088315,0.137344,0.161804,1.004439,0.012019,-1.204284,0.646082,-0.833538,0.572935,0.05006,0.015911,,,,,
0.145641,-0.416652,0.545091,-0.225205,0.407009,-0.122478,0.025585,0.118362,-0.179545,-0.301244,0.390251,-0.290721,0.102013,0.51941,-0.5483,-0.173132,-0.124944,,,,,
-0.254338,0.726709,-0.008469,0.465878,0.082849,-0.03779,-0.664722,0.012494,0.419771,-0.322969,0.059771,-0.150578,-0.722924,-0.046696,-0.323167,-0.167355,0.218168,,,,,
0.041151,0.524716,-0.139475,0.060224,-0.371186,-0.674434,-0.139697,-0.076461,-0.259557,-0.057206,-0.929217,0.438615,-0.411775,0.059241,0.494904,-0.504445,-0.365811,,,,,
-0.168169,0.188108,0.396546,-0.389108,-0.24124,-0.744833,0.42424,0.077979,-0.020292,-0.022594,-0.005917,0.395942,0.011002,0.209243,-0.221259,-0.263395,-0.104988,,,,,
-0.010129,0.566848,-0.038819,0.028955,-0.188565,0.369284,-0.071888,-0.176629,-0.192255,0.630304,-0.071617,-0.240973,0.097173,0.688762,0.341025,0.509826,-0.323464,,,,,
0.275079,0.360164,-0.050303,-0.039312,-0.055145,-0.208753,0.220449,-0.159971,0.344235,-0.220421,0.693604,-0.342506,0.114976,-0.173264,0.413662,-0.254928,-0.075699,,,,,
-0.1908,-0.181602,-0.460358,0.195177,-0.137506,-0.287949,-0.204154,-0.520297,-0.21166,-0.811474,0.13286,-0.298337,-0.004267,0.167171,0.919209,0.042345,-0.220858,,,,,
-0.265616,-0.166422,0.228217,-0.128469,-0.055912,-0.047984,-0.266471,-0.032504,-0.36145,0.597657,-0.265114,0.044417,-0.258247,0.607801,-0.687615,-0.152976,-0.057952,,,,,
0.115709,-0.465557,0.874021,-0.896764,0.841845,-0.478321,-0.163411,0.239619,0.78834,-0.152993,0.483944,-0.392409,-0.34611,0.056371,-0.378764,0.614081,-0.523354,,,,,
0.23652,-0.523495,-0.043591,0.261828,-0.446831,0.135634,-0.365485,-0.88802,-0.747647,0.016234,0.639626,0.359517,-0.429322,-0.165823,-0.262366,0.383694,0.303498,,,,,
0.057527,-0.444713,0.023296,0.365636,-0.083599,0.355956,-0.254868,-0.576806,0.046202,-0.195445,0.148781,-0.50075,0.215061,0.395008,-0.010421,0.099167,0.052236,,,,,
0.124092,-0.638527,0.763925,0.55676,-0.39918,-0.318832,0.424583,-0.062098,0.027256,0.170386,0.209486,0.287697,0.58317,0.265921,-1.335162,1.142863,1.223879,,,,,
[,W2,]=,17,17,,,,,,,,,,,,,,,,,
-2.851044,0.371627,-5.415737,5.289283,-3.062383,2.417516,8.86013,-0.074259,-3.110046,4.434664,-5.118927,-5.216354,-10.39534,-5.557868,-1.620236,-4.716066,-2.236806,,,,,
-1.130921,1.477911,0.395263,1.121879,-1.122615,-2.772145,0.361594,1.073237,-1.733386,0.776682,3.367901,-1.35039,1.844977,-0.16839,-0.558711,1.108771,0.336137,,,,,
-0.601969,0.951037,-2.452962,1.931043,-0.315765,-2.948161,2.552536,0.651392,-0.250499,2.751645,-0.847637,-4.628353,-1.731768,1.533346,-1.200448,1.815117,-2.021456,,,,,
-0.345582,1.112962,1.096805,1.447467,-2.94409,-2.724807,-0.268489,3.212392,-3.229702,0.528726,7.779623,-4.215696,6.094608,-1.530845,-3.236741,1.427001,0.729127,,,,,
0.919849,-4.846953,1.064524,-6.229068,6.342352,3.913222,0.893796,3.36692,6.973537,-1.417603,-15.112267,8.398552,-15.051519,4.848765,2.55871,7.054911,0.607596,,,,,
-0.635008,0.538635,-0.638441,-0.439509,0.990903,1.034788,1.409038,1.171254,1.336468,0.764065,-3.476576,-0.370454,-4.687763,-0.004123,0.088369,0.804277,-0.467278,,,,,
-0.92652,0.845468,-0.006532,-0.561917,-0.609657,-0.316503,0.426529,0.545423,-0.049666,-0.143636,0.665782,0.714934,-1.139045,-0.547004,-0.37985,-0.260943,1.391993,,,,,
-0.933005,0.009872,-0.523842,-0.809915,0.586166,1.163212,1.496822,0.737675,1.400956,0.544688,-3.977357,0.040006,-4.566969,0.270442,1.026114,-0.160572,-0.962858,,,,,
2.299661,0.194574,6.431305,-4.771682,4.327296,-4.293461,-7.519026,0.027814,1.860935,-4.140261,4.805391,5.245868,10.909068,7.504498,1.349053,4.695575,2.03373,,,,,
-11.55552,-1.387987,-9.675268,2.629027,12.311123,-17.664229,0.64391,-46.465878,4.426309,-2.738133,-27.257355,20.684584,0.660289,15.555014,12.297262,-22.345372,-14.625115,,,,,
0.134064,0.972296,0.778335,3.94245,-3.34423,-7.770722,-2.579797,-0.359406,-5.652647,-0.547803,14.983871,-2.555947,15.114122,-1.733568,-6.030033,2.941081,2.591031,,,,,
-2.182961,1.690869,2.460558,-2.978528,2.586603,2.873287,6.891608,7.93659,1.966084,1.770465,-13.842576,-4.81726,-15.781047,5.314981,5.800099,-1.82269,-4.596643,,,,,
-0.464232,-1.168726,-0.353331,-1.161914,2.53416,1.690886,2.955992,1.131068,2.439634,0.494608,-8.113788,0.526363,-8.271736,2.878207,1.319242,0.391925,-2.37978,,,,,
0.60204,0.583188,0.603919,-1.071218,-0.547631,0.109432,-1.267264,0.43679,0.030181,-0.092995,1.435157,1.470506,1.064097,-0.242773,0.239971,0.997593,1.884245,,,,,
-0.374381,0.766316,0.757698,0.967991,-0.546296,-2.524604,-1.115961,-0.087429,-1.799523,-0.438331,4.060705,-0.570572,4.465953,-0.415434,-0.566705,0.323418,0.82798,,,,,
-1.794566,2.226774,0.701424,-1.9407,2.54623,2.29035,5.83214,4.858901,2.128757,1.636908,-10.411215,-4.94525,-12.095444,1.060869,4.299722,-1.148788,-2.889108,,,,,
0.271275,-1.57436,-0.629258,-0.39397,0.95733,1.028221,1.926979,0.06202,1.746227,0.643924,-3.767589,0.835249,-4.493863,0.836648,0.267029,0.106796,-0.827461,,,,,
[,W3,]=,17,17,,,,,,,,,,,,,,,,,
-4.855308,-1.117825,5.381645,-0.248158,6.840179,-3.641486,2.051781,-4.340007,-4.119016,0.277086,3.17955,-8.619668,7.726315,2.159863,3.112774,5.930097,-6.59307,,,,,
-0.432078,-0.251986,0.647057,0.524562,0.913534,0.110836,0.026986,-0.537442,-0.609885,0.011645,-1.031828,-0.345193,0.689445,0.493616,0.681303,-0.971215,-0.304002,,,,,
-1.614063,2.569946,-1.835631,-3.45155,-1.477506,-2.3917,5.056148,-8.484284,-1.602675,1.014931,7.491123,2.284164,3.77146,-3.757082,-1.82414,5.426888,-4.905828,,,,,
-0.17077,0.556382,-0.150348,-0.469234,1.420579,-0.870216,0.887531,-0.920517,-0.015198,0.139209,2.671383,-0.609276,0.981978,-0.708514,-0.472655,1.352893,-1.15992,,,,,
0.031162,0.240201,-0.231248,0.257968,-0.611776,-0.097194,0.358813,-0.505295,-0.064744,0.150801,-0.57871,-0.359356,0.058846,-0.446805,-0.243484,0.566778,0.01057,,,,,
0.511268,0.34104,1.961374,0.730564,6.374548,-3.53535,1.326022,-0.515666,0.00589,-0.009184,2.395648,-3.433859,4.64039,0.751519,0.985855,0.06293,-3.841629,,,,,
0.043276,0.350248,0.235493,0.288465,0.628336,-0.389726,0.298235,0.019693,-0.023911,0.095569,0.045305,-0.781614,0.40445,-0.20555,-0.164615,0.197248,-0.484397,,,,,
-1.135368,-0.402399,0.780761,0.978847,0.240707,0.102,0.741417,-1.554959,-1.490923,0.195827,-2.411253,-1.430206,1.335788,0.164127,1.376247,0.066848,-0.415365,,,,,
-1.069114,-0.024933,0.886349,0.441502,0.718984,0.103819,0.944739,-1.545303,-1.424115,0.239152,-0.781196,0.386304,1.515797,0.318011,0.848009,-1.356721,-1.019654,,,,,
-0.018476,-0.364149,0.670451,0.924007,1.264225,-0.398674,0.349458,-0.919925,-0.270067,-0.064297,-1.820099,-1.397179,1.498607,0.405378,1.094838,-0.547354,-0.68978,,,,,
-1.826048,-0.558027,1.480441,-0.294387,2.208072,0.062432,0.410075,-1.888592,-1.80332,0.203549,1.322637,-0.492178,1.536112,0.798256,0.864246,-0.052435,-1.494203,,,,,
-0.151473,0.077482,-0.060574,0.158125,-0.952523,-0.39585,0.463543,-0.672733,-0.108138,0.040902,-0.074324,-1.644344,0.901976,-0.171388,0.03403,2.500683,-0.253711,,,,,
0.498124,0.559804,-0.844994,0.219944,-1.336345,0.111943,0.387556,-0.020497,0.355562,0.012918,-0.917509,0.661964,-0.452684,-0.83316,-0.421533,-0.288649,0.585973,,,,,
-0.330384,0.176152,0.169844,0.520215,-0.214843,0.391496,0.456764,-0.717704,-0.624771,0.15433,-1.707735,0.678683,0.384204,-0.04355,0.552784,-1.681013,-0.016031,,,,,
-0.791061,-0.191959,0.245614,0.017858,-0.712671,0.084478,0.197306,-0.836458,-0.677633,0.03019,-0.492076,-0.954595,0.406575,0.128498,0.45933,1.436266,0.104898,,,,,
-0.427706,0.005403,1.011697,0.731976,1.748115,-0.484952,0.442167,-0.47537,-0.768713,0.11083,-0.740575,-0.072361,1.531305,0.750603,0.860093,-1.817154,-0.90834,,,,,
1.440283,0.370296,1.599277,1.180771,8.803113,-3.868372,1.712541,-0.492593,0.914995,-0.200647,3.287155,-2.69634,5.221532,0.186829,0.869686,-2.01264,-4.85258,,,,,
